epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
0,131,131,2.07,8.7420273,0.005,2.113,0.474,0.373,0.329,0.008,0.201,0.074,0.008,0.201,0.074,119|120,0.201|0.193,0.062,0.066,0.07,0.045,0.066,0.086,0.038,0.105,0.11,0.026,0.047,0.143,0.147,0.043,0.017,0.081,0.07,0.029,0.062,0.073,0.028,0.037,0.038,0.053,0.067,0.035,0.04,0.023,0.054,0.034,0.075,0.085,0.18,0.051,0.033,0.046,0.116,0.035,0.029,0.035,0.114,0.09,0.088,0.087,0.077,0.122,0.037,0.057,0.032,0.105,0.036,0.097,0.101,0.035,0.039,0.115,0.041,0.055,0.087,0.03,0.09,0.037,0.092,0.04,0.044,0.028,0.049,0.065,0.171,0.174,0.036,0.157,0.011,0.185,0.113,0.129,0.008,0.037,0.073,0.101,0.035,0.059,0.044,0.047,0.094,0.108,0.026,0.11,0.021,0.068,0.025,0.087,0.033,0.151,0.031,0.038,0.095,0.087,0.112,0.111,0.082,0.156,0.028,0.039,0.147,0.02,0.048,0.017,0.045,0.165,0.047,0.035,0.02,0.155,0.046,0.119,0.166,0.098,0.013,0.201,0.193,0.029,0.093,0.157,0.056,0.097,0.076,0.075,0.093,0.156,0.114
10,131,131,0.804,8.2919941,0.005,0.845,0.463,0.369,0.315,0.011,0.818,0.213,0.011,0.818,0.213,120|129,0.818|0.665,0.416,0.463,0.145,0.023,0.167,0.32,0.051,0.068,0.011,0.081,0.111,0.464,0.339,0.349,0.339,0.153,0.242,0.374,0.32,0.414,0.397,0.19,0.377,0.336,0.289,0.037,0.217,0.199,0.13,0.061,0.262,0.18,0.211,0.37,0.128,0.013,0.214,0.107,0.032,0.352,0.608,0.048,0.169,0.096,0.362,0.261,0.092,0.059,0.285,0.531,0.104,0.212,0.011,0.016,0.044,0.282,0.189,0.416,0.199,0.321,0.218,0.023,0.02,0.418,0.078,0.097,0.167,0.092,0.022,0.015,0.097,0.175,0.209,0.236,0.286,0.354,0.278,0.184,0.242,0.414,0.032,0.389,0.052,0.089,0.043,0.085,0.139,0.075,0.027,0.208,0.255,0.086,0.098,0.198,0.074,0.151,0.329,0.43,0.263,0.331,0.051,0.541,0.325,0.103,0.344,0.146,0.05,0.394,0.18,0.025,0.262,0.148,0.413,0.216,0.163,0.012,0.083,0.25,0.042,0.185,0.818,0.3,0.325,0.222,0.34,0.133,0.058,0.204,0.418,0.665,0.186
20,131,131,0.653,8.0583735,0.005,0.694,0.463,0.369,0.315,0.01,0.986,0.254,0.01,0.986,0.254,120|129,0.986|0.813,0.404,0.639,0.112,0.022,0.196,0.33,0.059,0.052,0.017,0.185,0.236,0.579,0.538,0.426,0.402,0.146,0.227,0.392,0.458,0.581,0.481,0.211,0.51,0.443,0.412,0.047,0.231,0.301,0.172,0.151,0.263,0.219,0.359,0.565,0.134,0.038,0.13,0.033,0.101,0.446,0.738,0.02,0.135,0.092,0.458,0.239,0.142,0.057,0.36,0.679,0.149,0.212,0.014,0.021,0.051,0.354,0.249,0.538,0.296,0.355,0.193,0.123,0.027,0.516,0.063,0.068,0.206,0.17,0.125,0.014,0.145,0.159,0.219,0.209,0.443,0.404,0.516,0.223,0.264,0.418,0.032,0.433,0.02,0.089,0.025,0.059,0.207,0.041,0.014,0.274,0.221,0.074,0.05,0.223,0.172,0.022,0.372,0.471,0.302,0.433,0.036,0.779,0.373,0.121,0.379,0.245,0.047,0.477,0.225,0.025,0.297,0.102,0.461,0.285,0.058,0.01,0.036,0.302,0.035,0.212,0.986,0.286,0.375,0.255,0.411,0.209,0.103,0.222,0.468,0.813,0.204
30,131,131,0.566,7.8774614,0.005,0.606,0.458,0.372,0.31,0.009,1.089,0.276,0.009,1.089,0.276,120|101,1.089|0.963,0.435,0.704,0.019,0.026,0.194,0.359,0.028,0.041,0.017,0.227,0.23,0.592,0.624,0.507,0.374,0.117,0.177,0.423,0.499,0.658,0.531,0.196,0.538,0.478,0.48,0.04,0.295,0.395,0.188,0.255,0.267,0.239,0.464,0.726,0.136,0.015,0.138,0.016,0.08,0.473,0.79,0.053,0.141,0.126,0.465,0.236,0.147,0.056,0.422,0.735,0.131,0.202,0.012,0.022,0.051,0.386,0.238,0.609,0.364,0.376,0.198,0.167,0.036,0.617,0.062,0.066,0.174,0.151,0.182,0.04,0.183,0.169,0.236,0.22,0.502,0.355,0.615,0.231,0.253,0.407,0.036,0.547,0.016,0.079,0.049,0.032,0.197,0.032,0.014,0.439,0.213,0.061,0.043,0.278,0.14,0.023,0.461,0.558,0.298,0.45,0.064,0.963,0.407,0.177,0.413,0.159,0.038,0.594,0.17,0.014,0.295,0.131,0.485,0.301,0.06,0.009,0.038,0.364,0.032,0.256,1.089,0.29,0.337,0.234,0.415,0.242,0.111,0.233,0.482,0.891,0.241
40,131,131,0.498,7.7086258,0.005,0.537,0.458,0.372,0.31,0.008,1.144,0.291,0.008,1.144,0.291,120|101,1.144|1.111,0.447,0.814,0.008,0.023,0.235,0.384,0.028,0.047,0.02,0.244,0.176,0.656,0.678,0.566,0.359,0.074,0.196,0.443,0.486,0.733,0.579,0.185,0.574,0.467,0.516,0.037,0.335,0.455,0.166,0.295,0.285,0.261,0.551,0.828,0.152,0.013,0.128,0.012,0.025,0.502,0.82,0.086,0.128,0.15,0.505,0.186,0.16,0.055,0.461,0.734,0.161,0.188,0.011,0.022,0.043,0.379,0.216,0.674,0.397,0.372,0.186,0.195,0.052,0.687,0.061,0.07,0.165,0.116,0.236,0.055,0.219,0.172,0.219,0.211,0.544,0.34,0.693,0.249,0.236,0.386,0.019,0.62,0.017,0.073,0.068,0.012,0.198,0.027,0.031,0.516,0.201,0.053,0.017,0.328,0.061,0.028,0.516,0.628,0.338,0.469,0.055,1.111,0.479,0.186,0.41,0.115,0.06,0.665,0.141,0.015,0.286,0.143,0.531,0.308,0.059,0.009,0.034,0.44,0.029,0.271,1.144,0.282,0.306,0.198,0.476,0.284,0.125,0.225,0.481,0.937,0.284
50,131,131,0.453,7.528163,0.005,0.49,0.458,0.372,0.31,0.009,1.225,0.3,0.009,1.225,0.3,101|120,1.225|1.196,0.457,0.931,0.01,0.031,0.269,0.393,0.027,0.051,0.023,0.259,0.102,0.682,0.699,0.611,0.327,0.073,0.194,0.435,0.475,0.777,0.623,0.168,0.578,0.471,0.526,0.031,0.371,0.464,0.142,0.327,0.274,0.287,0.622,0.93,0.128,0.04,0.127,0.011,0.023,0.539,0.864,0.091,0.092,0.164,0.519,0.137,0.146,0.059,0.48,0.737,0.172,0.169,0.012,0.017,0.036,0.428,0.181,0.72,0.411,0.374,0.167,0.191,0.066,0.76,0.059,0.066,0.174,0.087,0.277,0.051,0.251,0.151,0.23,0.192,0.586,0.304,0.74,0.271,0.246,0.397,0.014,0.636,0.016,0.063,0.05,0.014,0.169,0.025,0.018,0.55,0.218,0.041,0.017,0.338,0.056,0.015,0.531,0.664,0.343,0.493,0.021,1.225,0.534,0.207,0.386,0.091,0.064,0.689,0.123,0.014,0.279,0.131,0.591,0.308,0.057,0.009,0.045,0.519,0.025,0.246,1.196,0.296,0.288,0.181,0.512,0.342,0.1,0.204,0.466,0.969,0.303
60,131,131,0.413,7.3941498,0.005,0.45,0.458,0.372,0.31,0.009,1.278,0.305,0.009,1.278,0.305,101|120,1.278|1.251,0.447,1.037,0.009,0.053,0.289,0.428,0.015,0.058,0.025,0.3,0.075,0.698,0.692,0.657,0.258,0.07,0.18,0.419,0.456,0.809,0.645,0.143,0.578,0.453,0.548,0.027,0.401,0.474,0.13,0.34,0.287,0.276,0.663,0.995,0.13,0.032,0.116,0.011,0.015,0.571,0.916,0.116,0.05,0.189,0.562,0.108,0.107,0.061,0.494,0.725,0.185,0.171,0.012,0.028,0.033,0.455,0.161,0.75,0.408,0.367,0.168,0.167,0.098,0.793,0.054,0.066,0.17,0.102,0.318,0.02,0.27,0.138,0.244,0.195,0.614,0.274,0.791,0.267,0.245,0.387,0.014,0.63,0.024,0.057,0.055,0.033,0.152,0.026,0.035,0.563,0.213,0.027,0.014,0.375,0.043,0.012,0.557,0.694,0.324,0.497,0.01,1.278,0.585,0.215,0.384,0.064,0.058,0.69,0.111,0.03,0.236,0.096,0.647,0.274,0.083,0.039,0.027,0.576,0.018,0.221,1.251,0.271,0.261,0.149,0.5,0.358,0.102,0.186,0.463,0.98,0.301
70,131,131,0.375,7.269804,0.005,0.411,0.458,0.372,0.31,0.01,1.332,0.308,0.01,1.332,0.308,101|120,1.332|1.305,0.434,1.091,0.01,0.057,0.296,0.448,0.013,0.063,0.025,0.332,0.037,0.733,0.686,0.688,0.233,0.062,0.156,0.417,0.419,0.854,0.658,0.115,0.601,0.461,0.556,0.026,0.43,0.491,0.125,0.358,0.306,0.288,0.72,1.059,0.109,0.032,0.103,0.015,0.011,0.583,0.963,0.117,0.035,0.18,0.595,0.064,0.119,0.067,0.491,0.75,0.185,0.17,0.012,0.015,0.028,0.478,0.145,0.757,0.4,0.358,0.164,0.16,0.122,0.818,0.05,0.06,0.176,0.096,0.321,0.018,0.283,0.16,0.235,0.201,0.619,0.273,0.825,0.284,0.219,0.365,0.031,0.626,0.025,0.053,0.032,0.016,0.163,0.024,0.026,0.583,0.223,0.016,0.014,0.393,0.028,0.041,0.558,0.7,0.302,0.48,0.012,1.332,0.617,0.19,0.381,0.03,0.053,0.678,0.105,0.029,0.246,0.087,0.655,0.265,0.078,0.062,0.034,0.603,0.015,0.191,1.305,0.28,0.227,0.133,0.52,0.386,0.086,0.178,0.471,0.98,0.285
80,131,131,0.343,7.1648798,0.005,0.378,0.458,0.372,0.31,0.009,1.373,0.308,0.009,1.373,0.308,101|120,1.373|1.323,0.414,1.132,0.017,0.056,0.314,0.483,0.01,0.068,0.028,0.332,0.036,0.738,0.684,0.694,0.194,0.065,0.137,0.385,0.395,0.854,0.675,0.083,0.608,0.473,0.549,0.024,0.418,0.486,0.119,0.358,0.316,0.305,0.74,1.112,0.098,0.032,0.078,0.044,0.009,0.605,0.986,0.138,0.02,0.188,0.632,0.039,0.122,0.066,0.494,0.76,0.179,0.158,0.012,0.017,0.025,0.485,0.138,0.783,0.395,0.352,0.161,0.158,0.134,0.839,0.047,0.059,0.187,0.091,0.343,0.036,0.295,0.168,0.233,0.2,0.652,0.278,0.851,0.279,0.173,0.364,0.021,0.615,0.026,0.05,0.023,0.012,0.153,0.028,0.025,0.58,0.216,0.011,0.013,0.424,0.027,0.038,0.551,0.718,0.289,0.463,0.017,1.373,0.639,0.169,0.366,0.022,0.042,0.684,0.103,0.032,0.234,0.085,0.672,0.235,0.094,0.011,0.031,0.61,0.011,0.145,1.323,0.276,0.22,0.123,0.519,0.395,0.07,0.181,0.462,0.987,0.276
90,131,131,0.32,7.1093712,0.005,0.356,0.458,0.372,0.31,0.006,1.375,0.31,0.006,1.375,0.31,101|120,1.375|1.341,0.384,1.174,0.008,0.062,0.353,0.508,0.059,0.075,0.032,0.367,0.048,0.764,0.659,0.692,0.178,0.037,0.126,0.398,0.375,0.883,0.65,0.064,0.622,0.469,0.567,0.024,0.41,0.515,0.117,0.355,0.339,0.307,0.78,1.15,0.088,0.03,0.071,0.011,0.025,0.625,1.029,0.148,0.006,0.19,0.662,0.033,0.151,0.064,0.503,0.781,0.204,0.179,0.017,0.024,0.037,0.504,0.113,0.802,0.388,0.359,0.17,0.154,0.149,0.849,0.047,0.056,0.188,0.079,0.334,0.017,0.301,0.174,0.227,0.195,0.664,0.265,0.835,0.291,0.131,0.367,0.018,0.597,0.02,0.044,0.021,0.018,0.121,0.029,0.025,0.579,0.234,0.04,0.035,0.413,0.026,0.046,0.555,0.721,0.263,0.458,0.023,1.375,0.636,0.139,0.359,0.028,0.036,0.658,0.107,0.023,0.221,0.092,0.674,0.232,0.117,0.013,0.027,0.637,0.016,0.095,1.341,0.262,0.201,0.089,0.497,0.402,0.045,0.152,0.444,1.001,0.291
100,131,131,0.285,7.0280828,0.005,0.32,0.458,0.372,0.31,0.005,1.409,0.311,0.005,1.409,0.311,101|120,1.409|1.369,0.397,1.217,0.046,0.053,0.349,0.506,0.057,0.077,0.04,0.343,0.033,0.74,0.652,0.704,0.133,0.046,0.125,0.378,0.341,0.9,0.665,0.026,0.626,0.494,0.585,0.03,0.427,0.504,0.114,0.374,0.356,0.322,0.829,1.192,0.086,0.027,0.071,0.016,0.11,0.649,1.064,0.145,0.03,0.18,0.682,0.03,0.146,0.058,0.505,0.791,0.2,0.169,0.015,0.011,0.042,0.497,0.113,0.821,0.384,0.344,0.142,0.153,0.162,0.884,0.045,0.056,0.217,0.08,0.343,0.013,0.298,0.192,0.224,0.177,0.704,0.252,0.879,0.293,0.078,0.341,0.017,0.585,0.019,0.042,0.024,0.015,0.111,0.028,0.022,0.591,0.236,0.005,0.066,0.429,0.021,0.026,0.565,0.708,0.234,0.439,0.021,1.409,0.639,0.117,0.324,0.027,0.04,0.663,0.106,0.042,0.216,0.088,0.683,0.203,0.096,0.011,0.024,0.652,0.091,0.08,1.369,0.254,0.176,0.077,0.491,0.394,0.031,0.148,0.459,0.998,0.259
110,131,131,0.26,6.955205,0.005,0.295,0.458,0.372,0.31,0.01,1.421,0.311,0.01,1.421,0.311,101|120,1.421|1.38,0.393,1.228,0.025,0.052,0.353,0.51,0.042,0.077,0.038,0.351,0.032,0.748,0.633,0.713,0.112,0.029,0.118,0.367,0.347,0.914,0.686,0.015,0.622,0.482,0.574,0.02,0.43,0.516,0.112,0.385,0.347,0.327,0.855,1.211,0.061,0.027,0.079,0.023,0.092,0.652,1.096,0.162,0.045,0.179,0.714,0.024,0.141,0.057,0.498,0.814,0.219,0.18,0.014,0.013,0.041,0.5,0.117,0.829,0.379,0.347,0.137,0.181,0.165,0.898,0.041,0.049,0.218,0.069,0.337,0.016,0.297,0.209,0.222,0.184,0.739,0.256,0.904,0.295,0.04,0.328,0.017,0.58,0.013,0.038,0.023,0.01,0.087,0.036,0.02,0.597,0.235,0.023,0.057,0.449,0.025,0.023,0.552,0.703,0.211,0.415,0.019,1.421,0.638,0.102,0.324,0.025,0.026,0.659,0.108,0.027,0.211,0.11,0.678,0.171,0.066,0.015,0.022,0.653,0.101,0.069,1.38,0.259,0.159,0.055,0.498,0.405,0.038,0.149,0.453,0.991,0.226
120,131,131,0.246,6.9136381,0.005,0.28,0.458,0.372,0.31,0.009,1.446,0.314,0.009,1.446,0.314,101|120,1.446|1.409,0.401,1.262,0.017,0.055,0.364,0.509,0.022,0.076,0.038,0.358,0.031,0.77,0.61,0.714,0.106,0.023,0.098,0.376,0.361,0.947,0.674,0.017,0.646,0.463,0.586,0.016,0.424,0.543,0.113,0.394,0.358,0.335,0.901,1.256,0.039,0.028,0.074,0.018,0.076,0.66,1.112,0.167,0.044,0.182,0.714,0.021,0.141,0.053,0.512,0.824,0.233,0.166,0.05,0.014,0.05,0.482,0.121,0.856,0.392,0.33,0.105,0.192,0.188,0.904,0.037,0.046,0.234,0.059,0.349,0.021,0.3,0.238,0.216,0.19,0.763,0.264,0.944,0.331,0.038,0.349,0.018,0.574,0.012,0.035,0.042,0.009,0.066,0.046,0.021,0.615,0.237,0.159,0.062,0.466,0.024,0.016,0.551,0.695,0.192,0.406,0.017,1.446,0.604,0.085,0.338,0.024,0.03,0.653,0.112,0.024,0.205,0.113,0.671,0.155,0.061,0.012,0.028,0.671,0.061,0.046,1.409,0.274,0.147,0.032,0.477,0.412,0.012,0.123,0.447,0.99,0.24
130,131,131,0.225,6.8751621,0.005,0.259,0.458,0.372,0.31,0.012,1.48,0.317,0.012,1.48,0.317,101|120,1.48|1.418,0.391,1.283,0.041,0.053,0.362,0.519,0.012,0.074,0.035,0.354,0.03,0.771,0.62,0.734,0.068,0.023,0.086,0.357,0.341,0.951,0.696,0.015,0.649,0.474,0.585,0.049,0.431,0.536,0.111,0.406,0.359,0.354,0.923,1.293,0.02,0.025,0.057,0.016,0.056,0.685,1.147,0.18,0.043,0.193,0.741,0.017,0.124,0.051,0.516,0.82,0.274,0.174,0.082,0.017,0.056,0.488,0.126,0.862,0.368,0.311,0.105,0.212,0.184,0.913,0.034,0.044,0.246,0.043,0.355,0.075,0.309,0.259,0.231,0.182,0.776,0.257,0.969,0.361,0.036,0.352,0.021,0.578,0.042,0.033,0.035,0.017,0.048,0.047,0.029,0.61,0.238,0.155,0.042,0.489,0.022,0.043,0.553,0.709,0.184,0.398,0.017,1.48,0.613,0.077,0.345,0.022,0.028,0.655,0.114,0.02,0.192,0.113,0.668,0.106,0.047,0.015,0.031,0.683,0.032,0.045,1.418,0.251,0.12,0.021,0.491,0.421,0.012,0.138,0.44,0.994,0.231
